loss,mape,val_loss,val_mape
0.0005683796480298042,12601.353515625,0.0006658887723460793,10.35040283203125
0.0005594351678155363,14262.037109375,0.0006845364114269614,10.148344039916992
0.0005511120543815196,15046.29296875,0.0006504531484097242,10.238479614257812
0.0005385644035413861,15023.1689453125,0.000654266681522131,11.006816864013672
0.0005365380202420056,15910.5390625,0.0006433191010728478,10.027467727661133
0.0005227784859016538,13780.1669921875,0.00068818120053038,11.692021369934082
0.0005409782752394676,13714.046875,0.0006744725978933275,9.956644058227539
0.0005175397382117808,14714.654296875,0.000624815293122083,9.518095016479492
0.0005165923503227532,13952.2373046875,0.0006230893777683377,10.592864036560059
0.0004971800954081118,12491.626953125,0.0005831388989463449,9.7966947555542
0.0004950182628817856,14533.0380859375,0.0005666736979037523,9.419153213500977
0.0004967153654433787,14562.654296875,0.0005773503798991442,9.353314399719238
0.0004820354806724936,13668.68359375,0.0005748157273046672,9.849015235900879
0.00047268683556467295,11462.6484375,0.0005761042702943087,10.309353828430176
0.0004760271986015141,13154.6455078125,0.0005652884719893336,9.984479904174805
0.0004735527909360826,13525.91796875,0.0005829064175486565,9.898943901062012
0.000467334728455171,12344.0732421875,0.0005523908184841275,9.758711814880371
0.00046318041859194636,14228.2841796875,0.0005306655657477677,9.096420288085938
0.0004520238726399839,13379.8876953125,0.0005488498136401176,10.27955150604248
0.00044485239777714014,12969.9130859375,0.0005375256296247244,8.81782054901123
0.00045630481326952577,17364.466796875,0.0005298899486660957,9.208860397338867
0.0004319113795645535,12793.9658203125,0.0005054332432337105,9.380845069885254
0.00043711892794817686,15066.2421875,0.0005657352739945054,10.959657669067383
0.00042968554771505296,15008.142578125,0.000497329980134964,9.15970516204834
0.0004296244296710938,15479.921875,0.00048520712880417705,9.369421005249023
0.00041754209087230265,13026.0546875,0.0004955549957230687,9.079934120178223
0.00040804955642670393,11683.46484375,0.00047086089034564793,9.040640830993652
0.00041170467738993466,14327.00390625,0.0004825789947062731,8.518367767333984
0.0004064639797434211,12880.5,0.0004807957448065281,9.183176040649414
0.0004050729621667415,12317.466796875,0.000481650757137686,9.584856986999512
0.0003959452733397484,14371.0732421875,0.00047293081297539175,9.682297706604004
0.0003876526025123894,14480.3447265625,0.0004794033884536475,8.748181343078613
0.00038160159601829946,12794.794921875,0.0004935002652928233,9.148221969604492
0.0003839053388219327,13070.7822265625,0.0004363945045042783,8.633082389831543
0.00037986593088135123,15048.142578125,0.0004412082489579916,8.724372863769531
0.0003744811692740768,12572.783203125,0.00043386287870816886,9.097920417785645
0.00037878152215853333,12358.4638671875,0.0004855490697082132,9.370563507080078
0.00035975148784928024,11505.0185546875,0.0004425859951879829,9.030474662780762
0.00035949196899309754,13335.9150390625,0.0004309046489652246,8.974780082702637
0.0003538377059157938,12337.298828125,0.0004339735023677349,9.25235652923584
0.0003527529479470104,13168.5830078125,0.00042006318108178675,8.24333667755127
0.00034900117316283286,13298.87890625,0.00042374362237751484,9.222790718078613
0.0003523603663779795,10953.6943359375,0.00041854966548271477,8.526191711425781
0.0003430976939853281,13482.35546875,0.0004056680772919208,8.254376411437988
0.0003533123526722193,12180.9794921875,0.0004240330890752375,8.328670501708984
0.0003337740199640393,11033.7314453125,0.0004051773576065898,8.281822204589844
0.00033291528234258294,13792.1142578125,0.0004051803844049573,8.763236999511719
0.00032522116089239717,11593.625,0.0004001061315648258,8.935872077941895
0.0003245777334086597,12860.560546875,0.00038895022589713335,8.182205200195312
0.00032338142045773566,12211.5966796875,0.00041138441883958876,9.380019187927246
0.0003201279032509774,12774.7373046875,0.0003848815686069429,8.638860702514648
0.00031612947350367904,14229.9873046875,0.00037946359952911735,8.552417755126953
0.00030795036582276225,11079.484375,0.000380246463464573,8.656474113464355
0.0003082116600126028,13465.88671875,0.00036759214708581567,7.702603340148926
0.00031109622796066105,9224.146484375,0.0003782690910156816,8.805697441101074
0.00030784643604420125,11637.5986328125,0.0003997880266979337,9.367576599121094
0.00030588710797019303,11872.9970703125,0.0003719562664628029,7.975508213043213
0.00030024797888472676,11856.2392578125,0.0003876003611367196,8.808305740356445
0.0002950532070826739,10416.666015625,0.0003575115406420082,7.777152061462402
0.0002954959054477513,11711.861328125,0.0003809474583249539,8.657817840576172
0.0002904844586737454,10826.755859375,0.00036661644116975367,8.690203666687012
0.0002848801086656749,11302.62890625,0.0004018498002551496,8.447272300720215
0.0002918626123573631,13100.7041015625,0.0003452450328040868,7.635074138641357
0.00027987101930193603,11498.046875,0.0003640592913143337,8.183050155639648
0.0002833589678630233,11967.6318359375,0.0003396405081730336,7.787489414215088
0.00027770292945206165,9592.28515625,0.0003584256337489933,8.027531623840332
0.00027823125128634274,12431.94921875,0.00036488662590272725,8.193365097045898
0.00027333872276358306,10911.9150390625,0.0003299694217275828,7.691834926605225
0.00027278694324195385,12241.2548828125,0.0003528376983013004,8.265353202819824
0.0002754309680312872,9874.248046875,0.00035025394754484296,8.22653865814209
0.0002662323822733015,11871.142578125,0.00031801158911548555,7.612362861633301
0.00026866377447731793,9821.1162109375,0.00032237512641586363,7.579737663269043
0.00026014455943368375,9422.353515625,0.0003210590803064406,7.923619747161865
0.00026250354130752385,10272.0205078125,0.00032978871604427695,7.936101913452148
0.00025665643624961376,8737.3642578125,0.0003239496436435729,7.692127227783203
0.0002537959662731737,9515.216796875,0.0002997815317939967,7.3949737548828125
0.0002547395706642419,9042.1962890625,0.00031466648215427995,7.865727424621582
0.0002659216697793454,9320.603515625,0.00033553349203430116,8.111441612243652
0.00026377802714705467,11806.12109375,0.00031084383954294026,7.740294933319092
0.0002518465043976903,9171.2724609375,0.00035563294659368694,8.007305145263672
0.0002513023791834712,8969.578125,0.00031617103377357125,7.860696792602539
0.00024577282601967454,8851.03515625,0.0003106968360953033,7.497239112854004
0.0002400440425844863,10417.2568359375,0.00029556991648860276,7.504641056060791
0.0002485027944203466,8637.0029296875,0.00031442393083125353,7.997834205627441
0.0002467223966959864,10756.5673828125,0.0002962304570246488,7.434864044189453
0.00023740775941405445,9779.552734375,0.00030881183920428157,7.875950336456299
0.00023875707120168954,10856.7001953125,0.0003106697404291481,7.604922294616699
0.00023392526782117784,10456.033203125,0.0002923522552009672,7.417080402374268
0.00023832186707295477,10752.7265625,0.00030168230296112597,7.398436069488525
0.00023429188877344131,10578.5224609375,0.0002974049129988998,7.7254109382629395
0.0002283875219291076,6249.263671875,0.00029260406154207885,7.624959945678711
0.0002294196019647643,8139.67041015625,0.0003398175467737019,7.6924662590026855
0.0002314464218216017,10822.4482421875,0.0002812845341395587,7.138728141784668
0.00022791296942159534,9998.0234375,0.00030306156259030104,7.897983074188232
0.00023149691696744412,8366.5380859375,0.0003088092780672014,8.084065437316895
0.000221142458030954,9219.5009765625,0.000282375724054873,7.361723899841309
0.00022180189262144268,8855.6845703125,0.00027618909371085465,7.134773254394531
0.00022506753157358617,7735.7236328125,0.00027717777993530035,7.44663143157959
0.0002215009299106896,10656.15234375,0.0002832144091371447,7.0822930335998535
0.0002241835609311238,9440.4833984375,0.00027861041598953307,7.373967170715332
0.00022114301100373268,10310.875,0.00026978086680173874,7.045167922973633
0.00022011825058143586,11755.7587890625,0.00029991366318427026,7.578395366668701
0.0002208331716246903,8605.12109375,0.0002940981648862362,7.755383014678955
0.00021179050963837653,11216.5546875,0.0003094515996053815,7.550731182098389
0.00022303560399450362,9666.7587890625,0.00029141874983906746,7.575885772705078
0.000211872422369197,8405.3525390625,0.00026829540729522705,7.235958099365234
0.00021174309949856251,9512.783203125,0.00028772035147994757,7.643269062042236
0.00020523053535725921,10632.140625,0.0002672562550287694,7.480175018310547
0.000209064208320342,8752.005859375,0.00027088256319984794,7.382629871368408
0.00020935237989760935,10602.0048828125,0.0002716782910283655,7.229960918426514
0.0002084332809317857,8562.66796875,0.0002636586141306907,7.054271221160889
0.00020933806081302464,6730.013671875,0.00026194268139079213,7.057621479034424
0.00020379525085445493,7759.84912109375,0.0002549419878050685,7.135321140289307
0.0002006342401728034,9261.2919921875,0.00025654604542069137,7.015827178955078
0.00020504248095676303,9744.716796875,0.00026360334595665336,7.111062049865723
0.0001995610073208809,8494.044921875,0.0003002106095664203,8.127385139465332
0.00020180582941975445,7760.45654296875,0.0002608591748867184,7.106200695037842
0.0001985491398954764,9934.9140625,0.000287590577499941,7.766937255859375
0.0002010908065130934,9739.7666015625,0.00026475536287762225,7.35280704498291
0.00019557926862034947,7737.91845703125,0.00024974989355541766,6.860167980194092
0.00019546481780707836,7880.81103515625,0.0002512443461455405,6.880570411682129
0.00019642261031549424,9986.703125,0.00026393969892524183,7.36514949798584
0.00019828755466733128,10174.1875,0.0002617891295813024,7.160889148712158
0.00019497414177749306,8557.078125,0.0002439898526063189,6.886043071746826
0.00019253262144047767,8853.900390625,0.00025922528584487736,7.632120609283447
0.0001976383209694177,6580.50244140625,0.0002676527656149119,7.499806880950928
0.00019099979544989765,7209.22314453125,0.00025887248921208084,7.208223819732666
0.00019885327492374927,8380.4736328125,0.0002646636276040226,7.075799465179443
0.0001870397973107174,8808.2255859375,0.000254534010309726,7.297600746154785
0.00019246934971306473,6930.5244140625,0.00025784323224797845,6.964812278747559
0.00018900222494266927,8166.9951171875,0.00025361240841448307,7.1752471923828125
0.00018721849482972175,9380.21484375,0.0002643336483743042,7.464181900024414
0.00018832614296115935,7831.0126953125,0.0002443192061036825,7.026788711547852
0.0001876698952401057,8933.0419921875,0.00026206349139101803,7.210409164428711
0.00018712999008130282,7626.0390625,0.0002590883814264089,7.219814300537109
0.00018519403238315135,8929.515625,0.00024619163013994694,7.115938186645508
0.00018243554222863168,6989.05322265625,0.00024974075495265424,7.004374980926514
0.0001828835520427674,7472.5537109375,0.00027939467690885067,7.681644916534424
0.00018601564806886017,9051.1435546875,0.0002476992376614362,7.112499237060547
0.00018214485317002982,7907.77197265625,0.00025280012050643563,7.174442768096924
0.00017979928816203028,8821.50390625,0.0002494587388355285,7.205301761627197
0.00017680232122074813,7532.216796875,0.0002515443484298885,7.133877754211426
0.0001775889249984175,8704.8642578125,0.0002566249459050596,7.2821455001831055
0.0001800055761123076,6805.4619140625,0.0002553928643465042,7.158984661102295
